,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
208,2025-09-11 15:30,179.69000244140625,180.27999877929688,177.61000061035156,177.96499633789062,24069104,0.01,0.0
209,2025-09-11 15:45,177.97999572753906,178.44000244140625,177.71009826660156,177.84500122070312,8785257,0.0,0.0
210,2025-09-11 16:00,177.83999633789062,178.2799072265625,176.9250030517578,177.05999755859375,8818416,0.0,0.0
211,2025-09-11 16:15,177.06900024414062,177.66099548339844,177.0500030517578,177.2550048828125,6159793,0.0,0.0
212,2025-09-11 16:30,177.2550048828125,177.9600067138672,177.22999572753906,177.9600067138672,5372908,0.0,0.0
213,2025-09-11 16:45,177.95989990234375,178.0,177.3800048828125,177.83999633789062,4404604,0.0,0.0
214,2025-09-11 17:00,177.8350067138672,178.16000366210938,177.74420166015625,177.97999572753906,4297762,0.0,0.0
215,2025-09-11 17:15,177.98500061035156,178.44000244140625,177.14999389648438,178.09500122070312,7359187,0.0,0.0
216,2025-09-11 17:30,178.08999633789062,178.52999877929688,178.05999755859375,178.09500122070312,5898494,0.0,0.0
217,2025-09-11 17:45,178.10000610351562,178.27000427246094,177.80999755859375,177.97500610351562,3138366,0.0,0.0
218,2025-09-11 18:00,177.97999572753906,178.10000610351562,177.83999633789062,177.9550018310547,2440541,0.0,0.0
219,2025-09-11 18:15,177.9550018310547,178.00999450683594,177.42999267578125,177.55810546875,3334174,0.0,0.0
220,2025-09-11 18:30,177.56419372558594,177.6999969482422,177.3300018310547,177.44500732421875,2705183,0.0,0.0
221,2025-09-11 18:45,177.44009399414062,177.4499969482422,177.02000427246094,177.30499267578125,3676769,0.0,0.0
222,2025-09-11 19:00,177.30999755859375,177.49000549316406,176.9499969482422,177.47999572753906,3336921,0.0,0.0
223,2025-09-11 19:15,177.47000122070312,177.52000427246094,177.0941925048828,177.0941925048828,2292318,0.0,0.0
224,2025-09-11 19:30,177.09500122070312,177.24000549316406,176.83999633789062,176.9250030517578,3114323,0.0,0.0
225,2025-09-11 19:45,176.92999267578125,177.1699981689453,176.47999572753906,177.12179565429688,4503049,0.0,0.0
226,2025-09-11 20:00,177.1300048828125,177.47999572753906,176.91000366210938,177.375,3956832,0.0,0.0
227,2025-09-11 20:15,177.375,177.73989868164062,177.33999633789062,177.5749969482422,4946512,0.0,0.0
228,2025-09-11 20:30,177.5800018310547,177.74000549316406,177.49000549316406,177.58999633789062,2578069,0.0,0.0
229,2025-09-11 20:45,177.5800018310547,177.67999267578125,177.4199981689453,177.5050048828125,2109581,0.0,0.0
230,2025-09-11 21:00,177.5,177.52499389648438,176.977294921875,177.0316925048828,3072426,0.0,0.0
231,2025-09-11 21:15,177.0399932861328,177.3000030517578,177.00999450683594,177.1199951171875,3162915,0.0,0.0
232,2025-09-11 21:30,177.1199951171875,177.35000610351562,176.89999389648438,176.92999267578125,3236491,0.0,0.0
233,2025-09-11 21:45,176.94000244140625,177.5,176.9300994873047,177.08999633789062,7450007,0.0,0.0
234,2025-09-12 15:30,177.5,177.8800048828125,176.4499969482422,177.62879943847656,13635015,0.0,0.0
235,2025-09-12 15:45,177.6199951171875,178.0800018310547,177.21009826660156,177.52999877929688,7308646,0.0,0.0
236,2025-09-12 16:00,177.44000244140625,178.05999755859375,177.05499267578125,177.23500061035156,5469975,0.0,0.0
237,2025-09-12 16:15,177.24830627441406,177.99000549316406,177.19009399414062,177.77499389648438,4868243,0.0,0.0
238,2025-09-12 16:30,177.77639770507812,178.2657928466797,177.63999938964844,178.11500549316406,5684078,0.0,0.0
239,2025-09-12 16:45,178.1199951171875,178.58999633789062,178.0749969482422,178.2949981689453,5044443,0.0,0.0
240,2025-09-12 17:00,178.2949981689453,178.46859741210938,177.96580505371094,178.3350067138672,3652402,0.0,0.0
241,2025-09-12 17:15,178.3300018310547,178.5500030517578,177.66000366210938,177.6750030517578,4387450,0.0,0.0
242,2025-09-12 17:30,177.6649932861328,177.8000030517578,177.38499450683594,177.41000366210938,4489667,0.0,0.0
243,2025-09-12 17:45,177.42930603027344,177.92999267578125,177.3249969482422,177.6300048828125,5456074,0.0,0.0
244,2025-09-12 18:00,177.6300048828125,178.02000427246094,177.4600067138672,177.89500427246094,3418026,0.0,0.0
245,2025-09-12 18:15,177.89500427246094,178.17999267578125,177.80499267578125,178.11000061035156,3576614,0.0,0.0
